Zip Code,City,County,Type,State,Route Code
07419,Hamburg,Sussex,Standard,NJ,J3L
07420,Haskell,Passaic,Standard,NJ,J3H
07421,Hewitt,Passaic,Standard,NJ,J3H
07422,Highland Lakes,Sussex,Standard,NJ,J3L
07423,Ho Ho Kus,Bergen,Standard,NJ,J3I
07424,Little Falls,Passaic,Standard,NJ,J3H
07428,Mc Afee,Sussex,P.O. Box,NJ,J3L
07430,Mahwah,Bergen,Standard,NJ,J3I
07432,Midland Park,Bergen,Standard,NJ,J3I
07435,Newfoundland,Passaic,Standard,NJ,J3H
07436,Oakland,Bergen,Standard,NJ,J3I
07438,Oak Ridge,Passaic,Standard,NJ,J3H
07439,Ogdensburg,Sussex,Standard,NJ,J3L
07440,Pequannock,Morris,Standard,NJ,J3K
07442,Pompton Lakes,Passaic,Standard,NJ,J3H
07444,Pompton Plains,Morris,Standard,NJ,J3K
07446,Ramsey,Bergen,Standard,NJ,J3I
07450,Ridgewood,Bergen,Standard,NJ,J3I
07451,Ridgewood,Bergen,P.O. Box,NJ,J3I
07452,Glen Rock,Bergen,Standard,NJ,J3I
07456,Ringwood,Passaic,Standard,NJ,J3H
07457,Riverdale,Morris,Standard,NJ,J3K
07458,Saddle River,Bergen,Standard,NJ,J3I
07460,Stockholm,Sussex,Standard,NJ,J3L
07461,Sussex,Sussex,Standard,NJ,J3L
07462,Vernon,Sussex,Standard,NJ,J3L
07463,Waldwick,Bergen,Standard,NJ,J3I
07465,Wanaque,Passaic,Standard,NJ,J3H
07470,Wayne,Passaic,Standard,NJ,J3H
07474,Wayne,Passaic,P.O. Box,NJ,J3H
07480,West Milford,Passaic,Standard,NJ,J3H
07481,Wyckoff,Bergen,Standard,NJ,J3I
07495,Mahwah,Bergen,Standard,NJ,J3I
07501,Paterson,Passaic,Standard,NJ,J3H
07502,Paterson,Passaic,Standard,NJ,J3H
07503,Paterson,Passaic,Standard,NJ,J3H
07504,Paterson,Passaic,Standard,NJ,J3H
07505,Paterson,Passaic,Standard,NJ,J3H
07506,Hawthorne,Passaic,Standard,NJ,J3H
07507,Hawthorne,Passaic,P.O. Box,NJ,J3H
07508,Haledon,Passaic,Standard,NJ,J3H
07509,Paterson,Passaic,P.O. Box,NJ,J3H
07510,Paterson,Passaic,Standard,NJ,J3H
07511,Totowa,Passaic,P.O. Box,NJ,J3H
07512,Totowa,Passaic,Standard,NJ,J3H
07513,Paterson,Passaic,Standard,NJ,J3H
07514,Paterson,Passaic,Standard,NJ,J3H
07522,Paterson,Passaic,Standard,NJ,J3H
07524,Paterson,Passaic,Standard,NJ,J3H
07533,Paterson,Passaic,P.O. Box,NJ,J3H
07538,Haledon,Passaic,P.O. Box,NJ,J3H
07543,Paterson,Passaic,P.O. Box,NJ,J3H
07544,Paterson,Passaic,P.O. Box,NJ,J3H
07601,Hackensack,Bergen,Standard,NJ,J3I
07602,Hackensack,Bergen,P.O. Box,NJ,J3I
07603,Bogota,Bergen,Standard,NJ,J3I
07604,Hasbrouck Heights,Bergen,Standard,NJ,J3I
07605,Leonia,Bergen,Standard,NJ,J3I
07606,South Hackensack,Bergen,Standard,NJ,J3I
07607,Maywood,Bergen,Standard,NJ,J3I
07608,Teterboro,Bergen,Standard,NJ,J3I
07620,Alpine,Bergen,P.O. Box,NJ,J3I
07621,Bergenfield,Bergen,Standard,NJ,J3I
07624,Closter,Bergen,Standard,NJ,J3I
07626,Cresskill,Bergen,Standard,NJ,J3I
07627,Demarest,Bergen,Standard,NJ,J3I
07628,Dumont,Bergen,Standard,NJ,J3I
07630,Emerson,Bergen,Standard,NJ,J3I
07631,Englewood,Bergen,Standard,NJ,J3I
07632,Englewood Cliffs,Bergen,Standard,NJ,J3I
07640,Harrington Park,Bergen,Standard,NJ,J3I
07641,Haworth,Bergen,Standard,NJ,J3I
07642,Hillsdale,Bergen,Standard,NJ,J3I
07643,Little Ferry,Bergen,Standard,NJ,J3I
07644,Lodi,Bergen,Standard,NJ,J3I
07645,Montvale,Bergen,Standard,NJ,J3I
07646,New Milford,Bergen,Standard,NJ,J3I
07647,Northvale,Bergen,Standard,NJ,J3I
07648,Norwood,Bergen,Standard,NJ,J3I
07649,Oradell,Bergen,Standard,NJ,J3I
07650,Palisades Park,Bergen,Standard,NJ,J3I
07652,Paramus,Bergen,Standard,NJ,J3I
07653,Paramus,Bergen,P.O. Box,NJ,J3I
07656,Park Ridge,Bergen,Standard,NJ,J3I
07657,Ridgefield,Bergen,Standard,NJ,J3I
07660,Ridgefield Park,Bergen,Standard,NJ,J3I
07661,River Edge,Bergen,Standard,NJ,J3I
07662,Rochelle Park,Bergen,Standard,NJ,J3I
07663,Saddle Brook,Bergen,Standard,NJ,J3I
07666,Teaneck,Bergen,Standard,NJ,J3I
07670,Tenafly,Bergen,Standard,NJ,J3I
07675,Westwood,Bergen,Standard,NJ,J3I
07676,Township Of Washington,Bergen,Standard,NJ,J3I
07677,Woodcliff Lake,Bergen,Standard,NJ,J3I
07699,Teterboro,Bergen,Unique,NJ,J3I
07701,Red Bank,Monmouth,Standard,NJ,J3A
07702,Shrewsbury,Monmouth,Standard,NJ,J3A
07703,Fort Monmouth,Monmouth,Standard,NJ,J3A
07704,Fair Haven,Monmouth,Standard,NJ,J3A
07709,Red Bank,Monmouth,Unique,NJ,J3A
07710,Adelphia,Monmouth,P.O. Box,NJ,J3A
07711,Allenhurst,Monmouth,Standard,NJ,J3A
07712,Asbury Park,Monmouth,Standard,NJ,J3A
07715,Belmar,Monmouth,Unique,NJ,J3A
07716,Atlantic Highlands,Monmouth,Standard,NJ,J3A
07717,Avon By The Sea,Monmouth,Standard,NJ,J3A
07718,Belford,Monmouth,Standard,NJ,J3A
07719,Belmar,Monmouth,Standard,NJ,J3A
07720,Bradley Beach,Monmouth,Standard,NJ,J3A
07721,Cliffwood,Monmouth,Standard,NJ,J3A
07722,Colts Neck,Monmouth,Standard,NJ,J3A
07723,Deal,Monmouth,Standard,NJ,J3A
07724,Eatontown,Monmouth,Standard,NJ,J3A
07726,Englishtown,Monmouth,Standard,NJ,J3A
07727,Farmingdale,Monmouth,Standard,NJ,J3A
07728,Freehold,Monmouth,Standard,NJ,J3A
07730,Hazlet,Monmouth,Standard,NJ,J3A
07731,Howell,Monmouth,Standard,NJ,J3A
07732,Highlands,Monmouth,Standard,NJ,J3A
07733,Holmdel,Monmouth,Standard,NJ,J3A
07734,Keansburg,Monmouth,Standard,NJ,J3A
07735,Keyport,Monmouth,Standard,NJ,J3A
07737,Leonardo,Monmouth,Standard,NJ,J3A
07738,Lincroft,Monmouth,Standard,NJ,J3A
07739,Little Silver,Monmouth,Standard,NJ,J3A
07740,Long Branch,Monmouth,Standard,NJ,J3A
07746,Marlboro,Monmouth,Standard,NJ,J3A
07747,Matawan,Monmouth,Standard,NJ,J3A
07748,Middletown,Monmouth,Standard,NJ,J3A
07750,Monmouth Beach,Monmouth,Standard,NJ,J3A
07751,Morganville,Monmouth,Standard,NJ,J3A
07752,Navesink,Monmouth,P.O. Box,NJ,J3A
07753,Neptune,Monmouth,Standard,NJ,J3A
07754,Neptune,Monmouth,P.O. Box,NJ,J3A
07755,Oakhurst,Monmouth,Standard,NJ,J3A
07756,Ocean Grove,Monmouth,Standard,NJ,J3A
07757,Oceanport,Monmouth,Standard,NJ,J3A
07758,Port Monmouth,Monmouth,Standard,NJ,J3A
07760,Rumson,Monmouth,Standard,NJ,J3A
07762,Spring Lake,Monmouth,Standard,NJ,J3A
07763,Tennent,Monmouth,P.O. Box,NJ,J3A
07764,West Long Branch,Monmouth,Standard,NJ,J3A
07765,Wickatunk,Monmouth,P.O. Box,NJ,J3A
07799,Eatontown,Monmouth,Standard,NJ,J3A
07801,Dover,Morris,Standard,NJ,J3K
07802,Dover,Morris,P.O. Box,NJ,J3K
07803,Mine Hill,Morris,Standard,NJ,J3K
07806,Picatinny Arsenal,Morris,Standard,NJ,J3K
07820,Allamuchy,Warren,P.O. Box,NJ,J3M
07821,Andover,Sussex,Standard,NJ,J3L
07822,Augusta,Sussex,Standard,NJ,J3L
07823,Belvidere,Warren,Standard,NJ,J3M
07825,Blairstown,Warren,Standard,NJ,J3M
07826,Branchville,Sussex,Standard,NJ,J3L
07827,Montague,Sussex,Standard,NJ,J3L
07828,Budd Lake,Morris,Standard,NJ,J3K
07829,Buttzville,Warren,P.O. Box,NJ,J3M
07830,Califon,Hunterdon,Standard,NJ,J3C
07831,Changewater,Warren,Standard,NJ,J3M
07832,Columbia,Warren,Standard,NJ,J3M
07833,Delaware,Warren,P.O. Box,NJ,J3M
07834,Denville,Morris,Standard,NJ,J3K
07836,Flanders,Morris,Standard,NJ,J3K
07837,Glasser,Sussex,P.O. Box,NJ,J3L
07838,Great Meadows,Warren,Standard,NJ,J3M
07839,Greendell,Sussex,P.O. Box,NJ,J3L
07840,Hackettstown,Warren,Standard,NJ,J3M
07842,Hibernia,Morris,P.O. Box,NJ,J3K
07843,Hopatcong,Sussex,Standard,NJ,J3L
07844,Hope,Warren,P.O. Box,NJ,J3M
07845,Ironia,Morris,P.O. Box,NJ,J3K
07846,Johnsonburg,Warren,P.O. Box,NJ,J3M
07847,Kenvil,Morris,Standard,NJ,J3K
07848,Lafayette,Sussex,Standard,NJ,J3L
07849,Lake Hopatcong,Morris,Standard,NJ,J3K
07850,Landing,Morris,Standard,NJ,J3K
07851,Layton,Sussex,Standard,NJ,J3L
07852,Ledgewood,Morris,Standard,NJ,J3K
07853,Long Valley,Morris,Standard,NJ,J3K
07855,Middleville,Sussex,P.O. Box,NJ,J3L
07856,Mount Arlington,Morris,Standard,NJ,J3K
07857,Netcong,Morris,Standard,NJ,J3K
07860,Newton,Sussex,Standard,NJ,J3L
07863,Oxford,Warren,Standard,NJ,J3M
07865,Port Murray,Warren,Standard,NJ,J3M
07866,Rockaway,Morris,Standard,NJ,J3K
07869,Randolph,Morris,Standard,NJ,J3K
07870,Schooleys Mountain,Morris,P.O. Box,NJ,J3K
07871,Sparta,Sussex,Standard,NJ,J3L
07874,Stanhope,Sussex,Standard,NJ,J3L
07875,Stillwater,Sussex,P.O. Box,NJ,J3L
07876,Succasunna,Morris,Standard,NJ,J3K
07877,Swartswood,Sussex,P.O. Box,NJ,J3L
07878,Mount Tabor,Morris,P.O. Box,NJ,J3K
07879,Tranquility,Sussex,P.O. Box,NJ,J3L
07880,Vienna,Warren,P.O. Box,NJ,J3M
07881,Wallpack Center,Sussex,Standard,NJ,J3L
07882,Washington,Warren,Standard,NJ,J3M
07885,Wharton,Morris,Standard,NJ,J3K
07890,Branchville,Sussex,Unique,NJ,J3L
07901,Summit,Union,Standard,NJ,J3F
07902,Summit,Union,P.O. Box,NJ,J3F
07920,Basking Ridge,Somerset,Standard,NJ,J3D
07921,Bedminster,Somerset,Standard,NJ,J3D
07922,Berkeley Heights,Union,Standard,NJ,J3F
07924,Bernardsville,Somerset,Standard,NJ,J3D
07926,Brookside,Morris,P.O. Box,NJ,J3K
07927,Cedar Knolls,Morris,Standard,NJ,J3K
07928,Chatham,Morris,Standard,NJ,J3K
07930,Chester,Morris,Standard,NJ,J3K
07931,Far Hills,Somerset,Standard,NJ,J3D
07932,Florham Park,Morris,Standard,NJ,J3K
07933,Gillette,Morris,Standard,NJ,J3K
07934,Gladstone,Somerset,Standard,NJ,J3D
07935,Green Village,Morris,Standard,NJ,J3K
07936,East Hanover,Morris,Standard,NJ,J3K
07938,Liberty Corner,Somerset,P.O. Box,NJ,J3D
07939,Lyons,Somerset,Standard,NJ,J3D
07940,Madison,Morris,Standard,NJ,J3K
07945,Mendham,Morris,Standard,NJ,J3K
07946,Millington,Morris,Standard,NJ,J3K
07950,Morris Plains,Morris,Standard,NJ,J3K
07960,Morristown,Morris,Standard,NJ,J3K
07961,Convent Station,Morris,P.O. Box,NJ,J3K
07962,Morristown,Morris,P.O. Box,NJ,J3K
07963,Morristown,Morris,P.O. Box,NJ,J3K
07970,Mount Freedom,Morris,P.O. Box,NJ,J3K
07974,New Providence,Union,Standard,NJ,J3F
07976,New Vernon,Morris,Standard,NJ,J3K
07977,Peapack,Somerset,P.O. Box,NJ,J3D
07978,Pluckemin,Somerset,P.O. Box,NJ,J3D
07979,Pottersville,Hunterdon,P.O. Box,NJ,J3C
07980,Stirling,Morris,Standard,NJ,J3K
07981,Whippany,Morris,Standard,NJ,J3K
07999,Whippany,Morris,Standard,NJ,J3K
08001,Alloway,Salem,P.O. Box,NJ,J2H
08002,Cherry Hill,Camden,Standard,NJ,J2F
08003,Cherry Hill,Camden,Standard,NJ,J2F
08004,Atco,Camden,Standard,NJ,J2F
08005,Barnegat,Ocean,Standard,NJ,J2D
08006,Barnegat Light,Ocean,P.O. Box,NJ,J2D
08007,Barrington,Camden,Standard,NJ,J2F
08008,Beach Haven,Ocean,Standard,NJ,J2D
08009,Berlin,Camden,Standard,NJ,J2F
08010,Beverly,Burlington,Standard,NJ,J2E
08011,Birmingham,Burlington,P.O. Box,NJ,J2E
08012,Blackwood,Camden,Standard,NJ,J2F
08014,Bridgeport,Gloucester,Standard,NJ,J2G
08015,Browns Mills,Burlington,Standard,NJ,J2E
08016,Burlington,Burlington,Standard,NJ,J2E
08018,Cedar Brook,Camden,P.O. Box,NJ,J2F
08019,Chatsworth,Burlington,Standard,NJ,J2E
08020,Clarksboro,Gloucester,Standard,NJ,J2G
08021,Clementon,Camden,Standard,NJ,J2F
08022,Columbus,Burlington,Standard,NJ,J2E
08023,Deepwater,Salem,P.O. Box,NJ,J2H
08025,Ewan,Gloucester,P.O. Box,NJ,J2G
08026,Gibbsboro,Camden,Standard,NJ,J2F
08027,Gibbstown,Gloucester,Standard,NJ,J2G
08028,Glassboro,Gloucester,Standard,NJ,J2G
08029,Glendora,Camden,Standard,NJ,J2F
08030,Gloucester City,Camden,Standard,NJ,J2F
08031,Bellmawr,Camden,Standard,NJ,J2F
08032,Grenloch,Gloucester,Standard,NJ,J2G
08033,Haddonfield,Camden,Standard,NJ,J2F
08034,Cherry Hill,Camden,Standard,NJ,J2F
08035,Haddon Heights,Camden,Standard,NJ,J2F
08036,Hainesport,Burlington,Standard,NJ,J2E
08037,Hammonton,Atlantic,Standard,NJ,J2C
08038,Hancocks Bridge,Salem,P.O. Box,NJ,J2H
08039,Harrisonville,Gloucester,P.O. Box,NJ,J2G
08041,Jobstown,Burlington,Standard,NJ,J2E
08042,Juliustown,Burlington,P.O. Box,NJ,J2E
08043,Voorhees,Camden,Standard,NJ,J2F
08045,Lawnside,Camden,Standard,NJ,J2F
08046,Willingboro,Burlington,Standard,NJ,J2E
08048,Lumberton,Burlington,Standard,NJ,J2E
08049,Magnolia,Camden,Standard,NJ,J2F
08050,Manahawkin,Ocean,Standard,NJ,J2D
08051,Mantua,Gloucester,Standard,NJ,J2G
08052,Maple Shade,Burlington,Standard,NJ,J2E
08053,Marlton,Burlington,Standard,NJ,J2E
08054,Mount Laurel,Burlington,Standard,NJ,J2E
08055,Medford,Burlington,Standard,NJ,J2E
08055,Medford Lakes,Burlington,Standard,NJ,J2E
08056,Mickleton,Gloucester,Standard,NJ,J2G
08057,Moorestown,Burlington,Standard,NJ,J2E
08059,Mount Ephraim,Camden,Standard,NJ,J2F
08060,Mount Holly,Burlington,Standard,NJ,J2E
08061,Mount Royal,Gloucester,Standard,NJ,J2G
08062,Mullica Hill,Gloucester,Standard,NJ,J2G
08062,South Harrison Township,Gloucester,Standard,NJ,J2G
08063,National Park,Gloucester,Standard,NJ,J2G
08064,New Lisbon,Burlington,P.O. Box,NJ,J2E
08065,Palmyra,Burlington,Standard,NJ,J2E
08066,Paulsboro,Gloucester,Standard,NJ,J2G
08067,Pedricktown,Salem,Standard,NJ,J2H
08068,Pemberton,Burlington,Standard,NJ,J2E
08069,Penns Grove,Salem,Standard,NJ,J2H
08070,Pennsville,Salem,Standard,NJ,J2H
08071,Pitman,Gloucester,Standard,NJ,J2G
08072,Quinton,Salem,P.O. Box,NJ,J2H
08073,Rancocas,Burlington,P.O. Box,NJ,J2E
08074,Richwood,Gloucester,P.O. Box,NJ,J2G
08075,Delanco,Burlington,Standard,NJ,J2E
08075,Delran,Burlington,Standard,NJ,J2E
08075,Riverside,Burlington,Standard,NJ,J2E
08076,Riverton,Burlington,P.O. Box,NJ,J2E
08077,Riverton,Burlington,Standard,NJ,J2E
08078,Runnemede,Camden,Standard,NJ,J2F
08079,Salem,Salem,Standard,NJ,J2H
08080,Sewell,Gloucester,Standard,NJ,J2G
08081,Sicklerville,Camden,Standard,NJ,J2F
08083,Somerdale,Camden,Standard,NJ,J2F
08084,Stratford,Camden,Standard,NJ,J2F
08085,Swedesboro,Gloucester,Standard,NJ,J2G
08086,Thorofare,Gloucester,Standard,NJ,J2G
08087,Little Egg Harbor Twp,Ocean,Standard,NJ,J2D
08087,Tuckerton,Ocean,Standard,NJ,J2D
08088,Shamong,Burlington,Standard,NJ,J2E
08088,Southampton,Burlington,Standard,NJ,J2E
08088,Tabernacle,Burlington,Standard,NJ,J2E
08088,Vincentown,Burlington,Standard,NJ,J2E
08089,Waterford Works,Camden,Standard,NJ,J2F
08090,Wenonah,Gloucester,Standard,NJ,J2G
08091,West Berlin,Camden,Standard,NJ,J2F
08092,West Creek,Ocean,Standard,NJ,J2D
08093,Westville,Gloucester,Standard,NJ,J2G
08094,Williamstown,Gloucester,Standard,NJ,J2G
08095,Winslow,Camden,P.O. Box,NJ,J2F
08096,Deptford,Gloucester,Standard,NJ,J2G
08096,Woodbury,Gloucester,Standard,NJ,J2G
08097,Woodbury Heights,Gloucester,Standard,NJ,J2G
08098,Woodstown,Salem,Standard,NJ,J2H
08099,Bellmawr,Camden,P.O. Box,NJ,J2F
08101,Camden,Camden,P.O. Box,NJ,J2F
08102,Camden,Camden,Standard,NJ,J2F
08103,Camden,Camden,Standard,NJ,J2F
08104,Camden,Camden,Standard,NJ,J2F
08105,Camden,Camden,Standard,NJ,J2F
08106,Audubon,Camden,Standard,NJ,J2F
08107,Oaklyn,Camden,Standard,NJ,J2F
08108,Collingswood,Camden,Standard,NJ,J2F
08109,Merchantville,Camden,Standard,NJ,J2F
08110,Pennsauken,Camden,Standard,NJ,J2F
08201,Absecon,Atlantic,Standard,NJ,J2C
08202,Avalon,Cape May,Standard,NJ,J2A
08203,Brigantine,Atlantic,Standard,NJ,J2C
08204,Cape May,Cape May,Standard,NJ,J2A
08205,Absecon,Atlantic,Standard,NJ,J2C
08210,Cape May Court House,Cape May,Standard,NJ,J2A
08212,Cape May Point,Cape May,P.O. Box,NJ,J2A
08213,Cologne,Atlantic,P.O. Box,NJ,J2C
08214,Dennisville,Cape May,P.O. Box,NJ,J2A
08215,Egg Harbor City,Atlantic,Standard,NJ,J2C
08217,Elwood,Atlantic,P.O. Box,NJ,J2C
08218,Goshen,Cape May,P.O. Box,NJ,J2A
08219,Green Creek,Cape May,P.O. Box,NJ,J2A
08220,Leeds Point,Atlantic,P.O. Box,NJ,J2C
08221,Linwood,Atlantic,Standard,NJ,J2C
08223,Marmora,Cape May,Standard,NJ,J2A
08224,New Gretna,Burlington,P.O. Box,NJ,J2E
08225,Northfield,Atlantic,Standard,NJ,J2C
08226,Ocean City,Cape May,Standard,NJ,J2A
08230,Ocean View,Cape May,Standard,NJ,J2A
08231,Oceanville,Atlantic,P.O. Box,NJ,J2C
08232,Pleasantville,Atlantic,Standard,NJ,J2C
08234,Egg Harbor Township,Atlantic,Standard,NJ,J2C
08240,Pomona,Atlantic,P.O. Box,NJ,J2C
08241,Port Republic,Atlantic,Standard,NJ,J2C
08242,Rio Grande,Cape May,Standard,NJ,J2A
08243,Sea Isle City,Cape May,Standard,NJ,J2A
08244,Somers Point,Atlantic,Standard,NJ,J2C
08245,South Dennis,Cape May,P.O. Box,NJ,J2A
08246,South Seaville,Cape May,P.O. Box,NJ,J2A
08247,Stone Harbor,Cape May,Standard,NJ,J2A
08248,Strathmere,Cape May,P.O. Box,NJ,J2A
08250,Tuckahoe,Cape May,P.O. Box,NJ,J2A
08251,Villas,Cape May,Standard,NJ,J2A
08252,Whitesboro,Cape May,P.O. Box,NJ,J2A
08260,Wildwood,Cape May,Standard,NJ,J2A
08270,Woodbine,Cape May,Standard,NJ,J2A
08302,Bridgeton,Cumberland,Standard,NJ,J2B
08310,Buena,Atlantic,Standard,NJ,J2C
08311,Cedarville,Cumberland,Standard,NJ,J2B
08312,Clayton,Gloucester,Standard,NJ,J2G
08313,Deerfield Street,Cumberland,P.O. Box,NJ,J2B
08314,Delmont,Cumberland,Standard,NJ,J2B
08315,Dividing Creek,Cumberland,P.O. Box,NJ,J2B
08316,Dorchester,Cumberland,P.O. Box,NJ,J2B
08317,Dorothy,Atlantic,Standard,NJ,J2C
08318,Elmer,Salem,Standard,NJ,J2H
08319,Estell Manor,Atlantic,Standard,NJ,J2C
08320,Fairton,Cumberland,P.O. Box,NJ,J2B
08321,Fortescue,Cumberland,P.O. Box,NJ,J2B
08322,Franklinville,Gloucester,Standard,NJ,J2G
08323,Greenwich,Cumberland,Standard,NJ,J2B
08324,Heislerville,Cumberland,Standard,NJ,J2B
08326,Landisville,Atlantic,Standard,NJ,J2C
08327,Leesburg,Cumberland,Standard,NJ,J2B
08328,Malaga,Gloucester,Standard,NJ,J2G
08329,Mauricetown,Cumberland,P.O. Box,NJ,J2B
08330,Mays Landing,Atlantic,Standard,NJ,J2C
08332,Millville,Cumberland,Standard,NJ,J2B
08340,Milmay,Atlantic,Standard,NJ,J2C
08341,Minotola,Atlantic,Standard,NJ,J2C
08342,Mizpah,Atlantic,P.O. Box,NJ,J2C
08343,Monroeville,Salem,Standard,NJ,J2H
08344,Newfield,Gloucester,Standard,NJ,J2G
08345,Newport,Cumberland,Standard,NJ,J2B
08346,Newtonville,Atlantic,Standard,NJ,J2C
08347,Norma,Salem,P.O. Box,NJ,J2H
08348,Port Elizabeth,Cumberland,Standard,NJ,J2B
08349,Port Norris,Cumberland,Standard,NJ,J2B
08350,Richland,Atlantic,Standard,NJ,J2C
08352,Rosenhayn,Cumberland,P.O. Box,NJ,J2B
08353,Shiloh,Cumberland,Standard,NJ,J2B
08360,Vineland,Cumberland,Standard,NJ,J2B
08361,Vineland,Cumberland,Standard,NJ,J2B
08362,Vineland,Cumberland,P.O. Box,NJ,J2B
08401,Atlantic City,Atlantic,Standard,NJ,J2C
08402,Margate City,Atlantic,Standard,NJ,J2C
08403,Longport,Atlantic,Standard,NJ,J2C
08404,Atlantic City,Atlantic,P.O. Box,NJ,J2C
08405,Atlantic City,Atlantic,Unique,NJ,J2C
08406,Ventnor City,Atlantic,Standard,NJ,J2C
08501,Allentown,Monmouth,Standard,NJ,J3A
08502,Belle Mead,Somerset,Standard,NJ,J3D
08504,Blawenburg,Somerset,P.O. Box,NJ,J3D
08505,Bordentown,Burlington,Standard,NJ,J2E
08510,Millstone Township,Monmouth,Standard,NJ,J3A
08511,Cookstown,Burlington,Standard,NJ,J2E
08512,Cranbury,Middlesex,Standard,NJ,J3E
08514,Cream Ridge,Monmouth,Standard,NJ,J3A
08515,Chesterfield,Burlington,Standard,NJ,J2E
08518,Florence,Burlington,Standard,NJ,J2E
08520,Hightstown,Mercer,Standard,NJ,J3B
08525,Hopewell,Mercer,Standard,NJ,J3B
08526,Imlaystown,Monmouth,P.O. Box,NJ,J3A
08527,Jackson,Ocean,Standard,NJ,J2D
08528,Kingston,Somerset,Standard,NJ,J3D
08530,Lambertville,Hunterdon,Standard,NJ,J3C
08533,New Egypt,Ocean,Standard,NJ,J2D
08534,Pennington,Mercer,Standard,NJ,J3B
08535,Millstone Township,Monmouth,Standard,NJ,J3A
08536,Plainsboro,Middlesex,Standard,NJ,J3E
08540,Princeton,Mercer,Standard,NJ,J3B
08541,Princeton,Mercer,Unique,NJ,J3B
08542,Princeton,Mercer,Standard,NJ,J3B
08543,Princeton,Mercer,P.O. Box,NJ,J3B
08544,Princeton,Mercer,Unique,NJ,J3B
08550,Princeton Junction,Mercer,Standard,NJ,J3B
08551,Ringoes,Hunterdon,Standard,NJ,J3C
08553,Rocky Hill,Somerset,Standard,NJ,J3D
08554,Roebling,Burlington,Standard,NJ,J2E
08555,Roosevelt,Monmouth,P.O. Box,NJ,J3A
08556,Rosemont,Hunterdon,Standard,NJ,J3C
08557,Sergeantsville,Hunterdon,P.O. Box,NJ,J3C
08558,Skillman,Somerset,Standard,NJ,J3D
08559,Stockton,Hunterdon,Standard,NJ,J3C
08560,Titusville,Mercer,Standard,NJ,J3B
08561,Windsor,Mercer,P.O. Box,NJ,J3B
08562,Wrightstown,Burlington,Standard,NJ,J2E
08601,Trenton,Mercer,P.O. Box,NJ,J3B
08602,Trenton,Mercer,P.O. Box,NJ,J3B
08603,Trenton,Mercer,P.O. Box,NJ,J3B
08604,Trenton,Mercer,P.O. Box,NJ,J3B
08605,Trenton,Mercer,P.O. Box,NJ,J3B
08606,Trenton,Mercer,P.O. Box,NJ,J3B
08607,Trenton,Mercer,P.O. Box,NJ,J3B
08608,Trenton,Mercer,Standard,NJ,J3B
08609,Trenton,Mercer,Standard,NJ,J3B
08610,Trenton,Mercer,Standard,NJ,J3B
08611,Trenton,Mercer,Standard,NJ,J3B
08618,Trenton,Mercer,Standard,NJ,J3B
08619,Trenton,Mercer,Standard,NJ,J3B
08620,Trenton,Mercer,Standard,NJ,J3B
08625,Trenton,Mercer,P.O. Box,NJ,J3B
08628,Trenton,Mercer,Standard,NJ,J3B
08629,Trenton,Mercer,Standard,NJ,J3B
08638,Trenton,Mercer,Standard,NJ,J3B
08640,Joint Base Mdl,Burlington,Standard,NJ,J2E
08641,Joint Base Mdl,Burlington,Standard,NJ,J2E
08645,Trenton,Mercer,Unique,NJ,J3B
08646,Trenton,Mercer,Unique,NJ,J3B
08647,Trenton,Mercer,Unique,NJ,J3B
08648,Lawrence Township,Mercer,Standard,NJ,J3B
08650,Trenton,Mercer,P.O. Box,NJ,J3B
08666,Trenton,Mercer,Unique,NJ,J3B
08690,Trenton,Mercer,Standard,NJ,J3B
08691,Robbinsville,Mercer,Standard,NJ,J3B
08695,Trenton,Mercer,Unique,NJ,J3B
08701,Lakewood,Ocean,Standard,NJ,J2D
08720,Allenwood,Monmouth,P.O. Box,NJ,J3A
08721,Bayville,Ocean,Standard,NJ,J2D
08722,Beachwood,Ocean,Standard,NJ,J2D
08723,Brick,Ocean,Standard,NJ,J2D
08724,Brick,Ocean,Standard,NJ,J2D
08730,Brielle,Monmouth,Standard,NJ,J3A
08731,Forked River,Ocean,Standard,NJ,J2D
08732,Island Heights,Ocean,P.O. Box,NJ,J2D
08733,Lakehurst,Ocean,Standard,NJ,J2D
08734,Lanoka Harbor,Ocean,Standard,NJ,J2D
08735,Lavallette,Ocean,Standard,NJ,J2D
08736,Manasquan,Monmouth,Standard,NJ,J3A
08738,Mantoloking,Ocean,Standard,NJ,J2D
08739,Normandy Beach,Ocean,P.O. Box,NJ,J2D
08740,Ocean Gate,Ocean,P.O. Box,NJ,J2D
08741,Pine Beach,Ocean,Standard,NJ,J2D
08742,Point Pleasant Beach,Ocean,Standard,NJ,J2D
08750,Sea Girt,Monmouth,Standard,NJ,J3A
08751,Seaside Heights,Ocean,Standard,NJ,J2D
08752,Seaside Park,Ocean,Standard,NJ,J2D
08753,Toms River,Ocean,Standard,NJ,J2D
08754,Toms River,Ocean,P.O. Box,NJ,J2D
08755,Toms River,Ocean,Standard,NJ,J2D
08756,Toms River,Ocean,P.O. Box,NJ,J2D
08757,Toms River,Ocean,Standard,NJ,J2D
08758,Waretown,Ocean,Standard,NJ,J2D
08759,Manchester Township,Ocean,Standard,NJ,J2D
08801,Annandale,Hunterdon,Standard,NJ,J3C
08802,Asbury,Hunterdon,Standard,NJ,J3C
