shipment_id,status,date,hour,timezone,city_locality,state,lat,lon,pod_url
AE734,"ON HOLD",09-24-2022,08:51:00,America/New_York,,DE,,,
AE735,"ON HOLD",09-24-2022,08:51:00,America/New_York,,DE,,,
AE736,"ON HOLD",09-24-2022,08:51:00,America/New_York,,DE,,,
AE737,"ON HOLD",09-24-2022,08:51:00,America/New_York,,PA,,,
AE738,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE739,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE740,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE741,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE742,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE743,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE744,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE745,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE746,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE747,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE748,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE749,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE750,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE751,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE752,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE753,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE754,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE755,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE756,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE757,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE758,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE759,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE760,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE761,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE762,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE763,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE764,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE765,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE766,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE767,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE768,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE769,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE770,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE771,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE772,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE773,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE774,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE775,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE776,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE777,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE778,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE779,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE780,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE781,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE782,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE783,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE784,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE785,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE786,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE787,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE788,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE789,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE790,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE791,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE792,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE793,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE794,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE795,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE796,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE797,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE798,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE799,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE800,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE801,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE802,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE803,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE804,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE805,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE806,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE807,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE808,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE809,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE810,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE811,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE812,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE813,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE814,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE815,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE816,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE817,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE818,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE819,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE820,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE821,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE822,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE823,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE824,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE825,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE826,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE827,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE828,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE829,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE830,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE831,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE832,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE833,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE834,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE835,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE836,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE837,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE838,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE839,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE840,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE841,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE842,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE843,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE844,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE845,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE846,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE847,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE848,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE849,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE850,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE851,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE852,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE853,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE854,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE855,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE856,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE857,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE858,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE859,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE860,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE861,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE862,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE863,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE864,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE865,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE866,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE867,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE868,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE869,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE870,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE871,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE872,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE873,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE874,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE875,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE876,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE877,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE878,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE879,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE880,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE881,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE882,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE883,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE884,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE885,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE886,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE887,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE888,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE889,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE890,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE891,"ON HOLD",09-24-2022,08:51:01,America/New_York,,DE,,,
AE892,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE893,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
AE894,"ON HOLD",09-24-2022,08:51:01,America/New_York,,PA,,,
